kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0355,368.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Tekfur (Kan Turalı Boyu),tekfur_kan_turali_boyu,kişi,Çevresine,cevresine,grup,kızı verin gitsin,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,kızı verin gitsin,tekfur - çevresine (kızı verin gitsin),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0356,369.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Tekfurun Kardeşinin Oğlu,tekfurun_kardesinin_oglu,kişi,Tekfur (Kan Turalı Boyu),tekfur_kan_turali_boyu,kişi,ikna; aslanı da yensin öyle ver kızı,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,ikna; aslanı da yensin öyle ver kızı,tekfurun kardeşinin oğlu - tekfur (ikna; aslanı da yensin öyle ver kızı),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0358,371.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Aslan,aslan,hayvan,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kan turalı - aslan (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0359,372.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Tekfur (Kan Turalı Boyu),tekfur_kan_turali_boyu,kişi,aslanı yendim kızı ver,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,aslanı yendim kızı ver,kan turalı - tekfur (aslanı yendim kızı ver),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0360,373.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Tekfur (Kan Turalı Boyu),tekfur_kan_turali_boyu,kişi,Çevresine,cevresine,grup,emir; kızı verin,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,emir; kızı verin,tekfur - çevresine (emir; kızı verin),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0361,374.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Tekfurun Kardeşinin Oğlu,tekfurun_kardesinin_oglu,kişi,Tekfur (Kan Turalı Boyu),tekfur_kan_turali_boyu,kişi,ikna; deveyle de savaşsın,ikna/müzakere,iletişim,3,karışık,yönlü,açık_ilişki,ikna; deveyle de savaşsın,tekfurun kardeşinin oğlu - tekfur (ikna; deveyle de savaşsın),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0362,375.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalının Adamları,kan_turalinin_adamlari,grup,Kan Turalı,kan_turali,kişi,tezahurat yapma,belirsiz,olay,1,nötr,yönlü,açık_ilişki,tezahurat yapma,kan turalının adamları - kan turalı (tezahurat yapma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0363,376.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Deve,deve,hayvan,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,kan turalı - deve (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0364,377.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Tekfur (Kan Turalı Boyu),tekfur_kan_turali_boyu,kişi,Kan Turalı,kan_turali,kişi,diy+; gözüme girdin kızı verin,akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,diy+; gözüme girdin kızı verin,tekfur - kan turalı (diy+; gözüme girdin kızı verin),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0367,380.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Kan Turalı'nın Adamları,kan_turalinin_adamlari,grup,emir; anneme babama haver verin,otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,emir; anneme babama haver verin,kan turalı - kan turalı'nın adamları (emir; anneme babama haver verin),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
