kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0682,705.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Kafirler (Uruz Kurtarma Boyu),kafirler_uruz_kurtarma_boyu,grup,Salur Kazan,salur_kazan,kişi,ne gülersin,belirsiz,olay,1,nötr,yönlü,açık_ilişki,ne gülersin,kafirler - kazan (ne gülersin),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0683,706.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Kafirler (Uruz Kurtarma Boyu),kafirler_uruz_kurtarma_boyu,grup,"arabayı beşik, sizi dadım zannettim; dalga geçme",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"arabayı beşik, sizi dadım zannettim; dalga geçme","kazan - kafirler (arabayı beşik, sizi dadım zannettim; dalga geçme)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0684,707.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Kafirler (Uruz Kurtarma Boyu),kafirler_uruz_kurtarma_boyu,grup,Salur Kazan,salur_kazan,kişi,kazanı tomanın kalesinde kuyuya attılar,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kazanı tomanın kalesinde kuyuya attılar,kafirler - kazan (kazanı tomanın kalesinde kuyuya attılar),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0686,709.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfurun Karısı,tekfurun_karisi,kişi,Zindancı,zindanci,kişi,emir; kapıyı aç,otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,emir; kapıyı aç,tekfurun karısı - zindancı (emir; kapıyı aç),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0687,710.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfurun Karısı,tekfurun_karisi,kişi,Salur Kazan,salur_kazan,kişi,"ne durumdasın, ne yiyip içer, neye binersin",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"ne durumdasın, ne yiyip içer, neye binersin","tekfurun karısı - kazan (ne durumdasın, ne yiyip içer, neye binersin)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0688,711.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Tekfurun Karısı,tekfurun_karisi,kişi,"ölülerine verdiğin yemeği ellerinden alırım, ölülerinizin yorgasına binerim, kahillerin yederem",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"ölülerine verdiğin yemeği ellerinden alırım, ölülerinizin yorgasına binerim, kahillerin yederem","kazan - tekfurun karısı (ölülerine verdiğin yemeği ellerinden alırım, ölülerinizin yorgasına binerim, kahillerin yederem)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0689,712.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfurun Karısı,tekfurun_karisi,kişi,Salur Kazan,salur_kazan,kişi,"7 yaşında kızım öldü, kerem et ona binme",akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,"7 yaşında kızım öldü, kerem et ona binme","tekfurun karısı - kazan (7 yaşında kızım öldü, kerem et ona binme)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0690,713.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Tekfurun Karısı,tekfurun_karisi,kişi,"en yorgası odur, ona biniyorum",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"en yorgası odur, ona biniyorum","kazan - tekfurun karısı (en yorgası odur, ona biniyorum)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0691,714.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfurun Karısı,tekfurun_karisi,kişi,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,"kazanı çıkarın kuyudan, ölülerimize eziyet ediyormuş",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"kazanı çıkarın kuyudan, ölülerimize eziyet ediyormuş","tekfurun karısı - tekfur (kazanı çıkarın kuyudan, ölülerimize eziyet ediyormuş)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0692,715.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfur (Uruz Kurtarma Boyu),tekfur_uruz_kurtarma_boyu,kişi,Tekfurun Beyleri,tekfurun_beyleri,kişi,,ikna/müzakere,iletişim,3,nötr,yönlü,açık_ilişki,,"tekfur - tekfurun beyleri (kazanı kuyudan çıkaralım, oğuzu kötülesin, bir daha bize düşmanlık etmesin salalım) ikna",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
