kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0525,544.0,Begil Oğlu Emrenin boyu,boy,Begil Bey,begil_bey,kişi,Bayındır Han,bayindir_han,kişi,elini öptü,belirsiz,olay,1,nötr,yönlü,açık_ilişki,elini öptü,begil bey - bayındır han (elini öptü),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0526,545.0,Begil Oğlu Emrenin boyu,boy,Bayındır Han,bayindir_han,kişi,Begil,begil,kişi,"begili ağırladı, 3 gün ava çıkardı",hareket/eylem,olay,2,nötr,yönlü,açık_ilişki,"begili ağırladı, 3 gün ava çıkardı","bayındır han - begil (begili ağırladı, 3 gün ava çıkardı)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0528,547.0,Begil Oğlu Emrenin boyu,boy,Salur Kazan,salur_kazan,kişi,Beyler (Begil Boyu),beyler_begil_boyu,grup,begil beyi övdü,belirsiz,olay,1,nötr,yönlü,açık_ilişki,begil beyi övdü,salur kazan - beyler (begil beyi övdü),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0529,548.0,Begil Oğlu Emrenin boyu,boy,Salur Kazan,salur_kazan,kişi,Beyler (Begil Boyu),beyler_begil_boyu,grup,avdaki hüner atın mı beyin midir,hareket/eylem,olay,2,nötr,yönlü,açık_ilişki,avdaki hüner atın mı beyin midir,salur kazan - beyler (avdaki hüner atın mı beyin midir),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0530,549.0,Begil Oğlu Emrenin boyu,boy,Beyler (Begil Boyu),beyler_begil_boyu,grup,Salur Kazan,salur_kazan,kişi,hüner erindir,belirsiz,olay,1,nötr,yönlü,açık_ilişki,hüner erindir,beyler - kazan (hüner erindir),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0531,550.0,Begil Oğlu Emrenin boyu,boy,Bayındır Han,bayindir_han,kişi,Beyler (Begil Boyu),beyler_begil_boyu,grup,hüner atındır,belirsiz,olay,1,nötr,yönlü,açık_ilişki,hüner atındır,bayındır han - beyler (hüner atındır),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0532,551.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Bayındır Han,bayindir_han,kişi,gerginlik,belirsiz,olay,1,nötr,yönlü,açık_ilişki,gerginlik,begil - bayındır han (gerginlik),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0533,552.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Bayındır Han,bayindir_han,kişi,"bahşişini önüne döktü, han'a küstü, divandan çıktı",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"bahşişini önüne döktü, han'a küstü, divandan çıktı","begil - bayındır han (bahşişini önüne döktü, han'a küstü, divandan çıktı)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0534,553.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Begil'in Adamları,begilin_adamlari,grup,adamlarını alıp eve getirdi,belirsiz,olay,1,nötr,yönlü,açık_ilişki,adamlarını alıp eve getirdi,begil - begil'in adamları (adamlarını alıp eve getirdi),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0537,556.0,Begil Oğlu Emrenin boyu,boy,Begilin Karısı,begilin_karisi,kişi,Begil,begil,kişi,diy0 - neden bizimle konuşmadın,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0 - neden bizimle konuşmadın,begilin karısı - begil (diy0 - neden bizimle konuşmadın),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
